Q9UMS0.2	Q1I898.1	33.333	102	56	2	149	249	101	191	0.002	42.0
Q9UMS0.2	Q492A3.1	31.343	67	45	1	173	238	116	182	0.002	42.0
Q9UMS0.2	Q0HPU8.1	27.848	79	55	2	173	249	111	189	0.002	42.0
Q9UMS0.2	B0KKI2.1	33.333	102	56	2	149	249	101	191	0.002	41.6
Q9UMS0.2	B1KM47.1	27.632	76	53	2	173	246	111	186	0.002	41.6
Q9UMS0.2	A0L2F1.1	28.000	75	52	2	173	245	111	185	0.002	41.6
Q9UMS0.2	A7ME80.1	28.235	85	60	1	165	248	103	187	0.002	41.2
Q9UMS0.2	Q49XP0.1	26.190	84	60	2	60	143	3	84	0.003	42.0
Q9UMS0.2	B4EZM8.1	27.711	83	58	2	165	245	103	185	0.003	40.8
Q9UMS0.2	Q4KAH1.1	33.333	102	56	2	149	249	101	191	0.003	40.8
Q9UMS0.2	A8AQW7.1	27.059	85	61	1	165	248	103	187	0.004	40.8
Q9UMS0.2	A4XUA5.1	33.333	102	56	2	149	249	101	191	0.004	40.8
Q9UMS0.2	Q3KBL2.1	33.333	102	56	2	149	249	101	191	0.004	40.8
Q9UMS0.2	Q4L6D9.1	28.049	82	57	2	60	141	3	82	0.004	41.2
Q9UMS0.2	Q6CZL7.1	29.870	77	53	1	173	248	111	187	0.005	40.4
Q9UMS0.2	Q9CKP9.1	27.586	87	61	2	165	249	105	191	0.005	40.4
Q9UMS0.2	A9MMB3.1	27.059	85	61	1	165	248	103	187	0.005	40.4
Q9UMS0.2	A3Q930.1	29.114	79	54	2	173	249	111	189	0.006	40.0
Q9UMS0.2	P31774.2	25.581	86	62	2	165	248	109	194	0.006	40.0
Q9UMS0.2	C6DH68.1	29.870	77	53	1	173	248	111	187	0.006	40.0
Q9UMS0.2	A5UA56.1	25.581	86	62	2	165	248	109	194	0.007	40.0
Q9UMS0.2	A8GKT7.1	25.833	120	86	3	132	248	68	187	0.007	40.0
Q9UMS0.2	C3K9S0.1	36.471	85	53	1	166	249	107	191	0.008	39.7
Q9UMS0.2	Q8Z223.1	27.059	85	61	1	165	248	103	187	0.009	39.7
Q9UMS0.2	B5BHG9.1	27.059	85	61	1	165	248	103	187	0.009	39.7
Q9UMS0.2	A9MTT1.1	27.059	85	61	1	165	248	103	187	0.009	39.7
Q9UMS0.2	A1JSF6.1	25.833	120	86	3	132	248	68	187	0.011	39.3
Q9UMS0.2	Q2NQH5.1	28.395	81	57	1	169	248	107	187	0.011	39.3
Q9UMS0.2	Q6LVQ9.1	28.395	81	56	2	165	243	105	185	0.013	39.3
Q9UMS0.2	B0URV5.1	26.744	86	61	2	165	248	104	189	0.014	38.9
Q9UMS0.2	A4TGR7.1	28.571	77	54	1	173	248	111	187	0.016	38.9
Q9UMS0.2	P05340.2	45.833	48	25	1	181	228	243	289	0.019	39.3
Q9UMS0.2	P23121.1	43.750	48	26	1	181	228	241	287	0.020	39.3
Q9UMS0.2	A3M3B7.2	28.571	91	56	3	166	251	120	206	0.022	38.5
Q9UMS0.2	C5BGT5.1	26.829	82	59	1	165	245	103	184	0.023	38.5
Q9UMS0.2	Q3IJQ5.1	26.667	75	54	1	173	246	111	185	0.026	38.1
Q9UMS0.2	A1SBE8.1	27.536	69	49	1	166	233	104	172	0.028	38.1
Q9UMS0.2	P54169.1	30.137	73	48	3	66	137	9	79	0.029	38.9
Q9UMS0.2	Q6FDB8.1	28.571	91	56	3	166	251	120	206	0.030	38.1
Q9UMS0.2	C4LA10.1	24.211	95	69	3	152	243	89	183	0.031	38.1
Q9UMS0.2	Q7VNV0.1	30.667	75	50	2	176	248	121	195	0.033	38.1
Q9UMS0.2	Q89A55.1	26.923	78	56	1	165	241	103	180	0.036	37.7
Q9UMS0.2	A8FPL9.1	29.333	75	51	2	173	245	111	185	0.036	37.7
Q9UMS0.2	A6VL27.1	23.256	86	64	2	165	248	105	190	0.041	37.7
Q9UMS0.2	A3MYM1.1	30.263	76	51	2	176	249	121	196	0.075	37.0
Q9UMS0.2	Q15N06.1	28.000	100	69	3	152	248	89	188	0.076	37.0
Q9UMS0.2	C3LSE7.1	25.714	105	73	3	126	228	69	170	0.078	37.0
Q9UMS0.2	Q65QC1.1	23.256	86	64	2	165	248	105	190	0.082	37.0
Q9UMS0.2	A1AW72.1	30.952	84	51	2	164	243	103	183	0.097	36.6
Q9UMS0.2	A7MST1.1	27.632	76	53	2	165	238	105	180	0.098	36.6
Q9UMS0.2	A5CX22.1	29.787	94	64	2	151	243	91	183	0.12	36.2
Q9UMS0.2	A5F4R9.1	27.692	65	46	1	165	228	106	170	0.14	36.2
Q9UMS0.2	B0U5V3.1	28.750	80	52	3	176	254	116	191	0.14	36.2
Q9UMS0.2	B2I9W5.1	28.750	80	52	3	176	254	116	191	0.15	36.2
Q9UMS0.2	Q2YY38.1	26.190	84	60	2	60	143	3	84	0.22	36.2
Q9UMS0.2	Q8D2Q3.2	29.167	72	50	1	173	243	104	175	0.22	35.4
Q9UMS0.2	Q9PAB5.2	26.316	95	62	4	164	254	101	191	0.25	35.4
Q9UMS0.2	Q48AC6.1	24.000	75	55	2	173	245	111	185	0.28	35.0
Q9UMS0.2	P05343.2	34.694	49	30	1	174	220	206	254	0.34	35.4
Q9UMS0.2	Q07178.1	35.593	59	36	2	170	228	63	119	0.35	34.3
Q9UMS0.2	B0VSR5.1	27.473	91	57	3	166	251	120	206	0.41	34.7
Q9UMS0.2	Q6G9D2.1	26.190	84	60	2	60	143	3	84	0.43	35.0
Q9UMS0.2	Q931R7.1	26.190	84	60	2	60	143	3	84	0.44	35.0
Q9UMS0.2	Q2FYK3.1	26.190	84	60	2	60	143	3	84	0.44	35.0
Q9UMS0.2	Q43909.2	36.170	47	29	1	182	228	245	290	0.45	35.0
Q9UMS0.2	Q2FH09.1	26.190	84	60	2	60	143	3	84	0.46	35.0
Q9UMS0.2	Q87TC4.1	26.316	76	54	2	165	238	105	180	0.48	34.7
Q9UMS0.2	B8F5U5.1	31.522	92	52	4	167	253	27	112	0.70	34.7
Q9UMS0.2	B8NY88.1	38.095	42	24	1	74	115	5947	5986	0.88	34.7
Q9UMS0.2	A4ST19.1	29.870	77	52	2	165	239	103	179	0.95	33.5
Q9UMS0.2	A0KF09.1	29.870	77	52	2	165	239	103	179	0.96	33.5
Q9UMS0.2	A3MYM2.1	31.429	105	62	4	142	241	1	100	1.2	33.9
Q9UMS0.2	P46045.3	30.108	93	52	2	162	241	99	191	1.7	32.7
Q9UMS0.2	B0BS55.1	32.500	80	43	4	167	241	27	100	2.1	33.1
Q9UMS0.2	B6ENV8.1	32.075	53	35	1	177	228	117	169	2.2	32.3
Q9UMS0.2	B8D9W6.1	29.851	67	46	1	173	238	112	178	2.3	32.3
Q9UMS0.2	A1SZH4.1	21.429	98	74	3	152	246	89	186	2.5	32.3
Q9UMS0.2	B5FCD0.1	29.825	57	37	2	177	230	117	173	3.0	32.0
Q9UMS0.2	D4H031.1	29.825	114	71	5	131	239	516	625	3.1	32.7
Q9UMS0.2	Q0I5X6.1	32.000	75	42	3	181	250	39	109	3.3	32.7
Q9UMS0.2	B0UWG2.1	32.000	75	42	3	181	250	39	109	3.3	32.3
Q9UMS0.2	A6MMB3.1	34.615	52	34	0	150	201	313	364	3.5	32.7
Q9UMS0.2	Q7MPY4.2	26.316	76	54	2	165	238	105	180	3.5	32.0
Q9UMS0.2	Q48IG5.1	29.524	105	59	2	149	249	101	194	3.7	32.0
Q9UMS0.2	Q4ZTL7.1	29.524	105	59	2	149	249	101	194	3.8	32.0
Q9UMS0.2	Q02139.2	30.864	81	43	3	145	224	229	297	3.9	32.3
Q9UMS0.2	P60287.1	34.615	52	34	0	150	201	309	360	4.0	32.3
Q9UMS0.2	Q0G9M8.1	34.615	52	34	0	150	201	310	361	4.3	32.3
Q9UMS0.2	Q91785.1	27.103	107	69	4	147	252	1138	1236	5.1	32.3
Q9UMS0.2	A3RXB7.1	25.000	92	66	1	138	226	12	103	5.4	32.0
Q9UMS0.2	Q8K934.1	24.691	81	56	2	173	252	112	188	5.4	31.2
Q9UMS0.2	Q6GGX8.1	26.250	80	57	2	60	139	3	80	5.6	31.6
Q9UMS0.2	Q1LSZ3.1	27.941	68	48	1	173	239	110	177	5.7	31.2
Q9UMS0.2	Q7YJX9.1	34.615	52	34	0	150	201	309	360	5.8	32.0
Q9UMS0.2	B8D868.1	28.358	67	47	1	173	238	112	178	8.3	30.8
Q9UMS0.2	Q92GT4.3	29.870	77	40	3	157	222	186	259	8.4	31.2
Q9UMS0.2	Q2TL32.2	24.107	112	72	2	103	204	4500	4608	8.6	31.6
Q9UMS0.2	Q9KGG3.1	23.204	181	116	8	76	241	20	192	9.7	30.8
Q9UMS0.2	Q7VNU9.1	32.468	77	42	4	170	241	29	100	9.8	31.2
Q9UMS0.2	A9VMV8.1	28.049	82	56	2	78	157	427	507	9.9	31.2
